id_identificador;descripcion;direccion;fechaAlta;id_barrio;id_geometria;id_municipio;id_identificador_tipo;id_usuario;id_zona;id_area;fecha_actualizacion;codigo_unico;habilitado;metros_cuadrados;latitud;longitud
1262100;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 4792;20/3/2024;25017;1440012;377;214;9505;24737;;;cod_37217;True;;-34,5323993;-58,4629812
1262104;COL 9/2 M - PHILCO 120 120W _ B;Maipú 6886;20/3/2024;25017;1440016;377;214;9505;24737;;;cod_37221;True;;-34,5011191;-58,5103991
1262106;COL 9/2 M - PHILCO 120 120W _ B;Castelli 7708;20/3/2024;25017;1440018;377;214;9505;24737;;;cod_37223;True;;-34,5234596;-58,5168755
1262108;COL 9/2 M - PHILCO 120 120W _ B;Roca 7814;20/3/2024;25017;1440020;377;214;9505;24737;;;cod_37225;True;;-34,5272017;-58,4901496
1262110;COL 9/2 M - PHILCO 120 120W _ B;25 de Mayo 4417;20/3/2024;25017;1440022;377;214;9505;24737;;;cod_37227;True;;-34,5280995;-58,4978405
1262112;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 4213;20/3/2024;25017;1440024;377;214;9505;24737;;;cod_37229;True;;-34,521205;-58,4669524
1262114;COL 9/2 M - PHILCO 120 120W _ B;Castelli 5064;20/3/2024;25017;1440026;377;214;9505;24737;;;cod_37231;True;;-34,5411349;-58,4666621
1262116;COL 9/2 M - PHILCO 120 120W _ B;Av. Siempre Viva 2787;20/3/2024;25017;1440028;377;214;9505;24737;;;cod_37233;True;;-34,5101095;-58,4821199
1262129;COL 9/2 M - PHILCO 120 120W _ B;Güemes 6227;20/3/2024;25017;1440041;377;214;9505;24737;;;cod_37246;True;;-34,5211577;-58,4763006
1262159;COL 9/2 M - PHILCO 120 120W _ B;Alvear 6729;20/3/2024;25017;1440071;377;214;9505;24737;;;cod_37276;True;;-34,5408791;-58,5117429
1262161;COL 9/2 M - PHILCO 120 120W _ B;Las Heras 5772;20/3/2024;25017;1440073;377;214;9505;24737;;;cod_37278;True;;-34,5139915;-58,5031699
1262163;COL 9/2 M - PHILCO 120 120W _ B;Independencia 3886;20/3/2024;25017;1440075;377;214;9505;24737;;;cod_37280;True;;-34,5251643;-58,4636521
1262165;COL 9/2 M - PHILCO 120 120W _ B;Alvear 3692;20/3/2024;25017;1440077;377;214;9505;24737;;;cod_37282;True;;-34,5030643;-58,4919923
1262167;COL 9/2 M - PHILCO 120 120W _ B;Brown 5835;20/3/2024;25017;1440079;377;214;9505;24737;;;cod_37284;True;;-34,538464;-58,4703697
1262177;COL 9/2 M - PHILCO 120 120W _ B;Sarmiento 4516;20/3/2024;25017;1440089;377;214;9505;24737;;;cod_37294;True;;-34,5386729;-58,5198977
1262179;COL 9/2 M - PHILCO 120 120W _ B;Independencia 764;20/3/2024;25017;1440091;377;214;9505;24737;;;cod_37296;True;;-34,5372981;-58,4871781
1262181;COL 9/2 M - PHILCO 120 120W _ B;San Martín 362;20/3/2024;25017;1440093;377;214;9505;24737;;;cod_37298;True;;-34,5339342;-58,4767114
1262185;COL 9/2 M - PHILCO 120 120W _ B;Pueyrredón 9680;20/3/2024;25017;1440097;377;214;9505;24737;;;cod_37302;True;;-34,5281598;-58,5156323
1262187;COL 9/2 M - PHILCO 120 120W _ B;25 de Mayo 8600;20/3/2024;25017;1440099;377;214;9505;24737;;;cod_37304;True;;-34,506905;-58,4839778
1262189;COL 9/2 M - PHILCO 120 120W _ B;Calle Falsa 9130;20/3/2024;25017;1440101;377;214;9505;24737;;;cod_37306;True;;-34,515115;-58,4813775
1262191;COL 9/2 M - PHILCO 120 120W _ B;Urquiza 7198;20/3/2024;25017;1440103;377;214;9505;24737;;;cod_37308;True;;-34,5229392;-58,4823413
1262193;COL 9/2 M - PHILCO 120 120W _ B;Pueyrredón 4107;20/3/2024;25017;1440105;377;214;9505;24737;;;cod_37310;True;;-34,4960641;-58,4938824
1262203;COL 9/2 M - PHILCO 120 120W _ B;Echeverría 6656;20/3/2024;25017;1440115;377;214;9505;24737;;;cod_37320;True;;-34,5091001;-58,5111915
1262205;COL 9/2 M - PHILCO 120 120W _ B;Libertador 1383;20/3/2024;25017;1440117;377;214;9505;24737;;;cod_37322;True;;-34,5082174;-58,4804632
1262221;COL 9/2 M - PHILCO 120 120W _ B;San Lorenzo 469;20/3/2024;25017;1440133;377;214;9505;24737;;;cod_37338;True;;-34,5084694;-58,5198439
1262223;COL 9/2 M - PHILCO 120 120W _ B;Las Heras 2944;20/3/2024;25017;1440135;377;214;9505;24737;;;cod_37340;True;;-34,5094934;-58,4670565
1262225;COL 9/2 M - PHILCO 120 120W _ B;Moreno 3679;20/3/2024;25017;1440137;377;214;9505;24737;;;cod_37342;True;;-34,5404998;-58,518974
1262227;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 7769;20/3/2024;25017;1440139;377;214;9505;24737;;;cod_37344;True;;-34,5172115;-58,4752823
1262229;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 452;20/3/2024;25017;1440141;377;214;9505;24737;;;cod_37346;True;;-34,5093929;-58,4970248
1262231;COL 9/2 M - PHILCO 120 120W _ B;25 de Mayo 2862;20/3/2024;25017;1440143;377;214;9505;24737;;;cod_37348;True;;-34,4929628;-58,5187494
1262233;COL 9/2 M - PHILCO 120 120W _ B;Güemes 1034;20/3/2024;25017;1440145;377;214;9505;24737;;;cod_37350;True;;-34,494145;-58,4859489
1262235;COL 9/2 M - PHILCO 120 120W _ B;Independencia 3532;20/3/2024;25017;1440147;377;214;9505;24737;;;cod_37352;True;;-34,4946158;-58,4724278
1262237;COL 9/2 M - PHILCO 120 120W _ B;Maipú 7417;20/3/2024;25017;1440149;377;214;9505;24737;;;cod_37354;True;;-34,527139;-58,4974276
1262239;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 8392;20/3/2024;25017;1440151;377;214;9505;24737;;;cod_37356;True;;-34,5219537;-58,4808712
1262241;COL 9/2 M - PHILCO 120 120W _ B;Las Heras 4311;20/3/2024;25017;1440153;377;214;9505;24737;;;cod_37358;True;;-34,4985962;-58,5173225
1262243;COL 9/2 M - PHILCO 120 120W _ B;Independencia 4296;20/3/2024;25017;1440155;377;214;9505;24737;;;cod_37360;True;;-34,5169839;-58,4868088
1262245;COL 9/2 M - PHILCO 120 120W _ B;Maipú 8281;20/3/2024;25017;1440157;377;214;9505;24737;;;cod_37362;True;;-34,5350286;-58,4702209
1262247;COL 9/2 M - PHILCO 120 120W _ B;Mitre 8903;20/3/2024;25017;1440159;377;214;9505;24737;;;cod_37364;True;;-34,5160562;-58,4681251
1262249;COL 9/2 M - PHILCO 120 120W _ B;Independencia 5399;20/3/2024;25017;1440161;377;214;9505;24737;;;cod_37366;True;;-34,5318397;-58,5048204
1262251;COL 9/2 M - PHILCO 120 120W _ B;Sarmiento 2660;20/3/2024;25017;1440163;377;214;9505;24737;;;cod_37368;True;;-34,5156839;-58,4817616
1262253;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 1231;20/3/2024;25017;1440165;377;214;9505;24737;;;cod_37370;True;;-34,540261;-58,5187572
1262255;COL 9/2 M - PHILCO 120 120W _ B;Alberdi 4092;20/3/2024;25017;1440167;377;214;9505;24737;;;cod_37372;True;;-34,54967;-58,4661425
1262257;COL 9/2 M - PHILCO 120 120W _ B;Av. Siempre Viva 832;20/3/2024;25017;1440169;377;214;9505;24737;;;cod_37374;True;;-34,5003145;-58,4814308
1262259;COL 9/2 M - PHILCO 120 120W _ B;Pueyrredón 4426;20/3/2024;25017;1440171;377;214;9505;24737;;;cod_37376;True;;-34,5383277;-58,4740649
1262261;COL 9/2 M - PHILCO 120 120W _ B;Mitre 8739;20/3/2024;25017;1440173;377;214;9505;24737;;;cod_37378;True;;-34,5347803;-58,4765749
1262263;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 2747;20/3/2024;25017;1440175;377;214;9505;24737;;;cod_37380;True;;-34,5458699;-58,4695075
1262302;COL 9/2 M - PHILCO 120 120W _ B;Alberdi 2838;20/3/2024;25017;1440214;377;214;9505;24737;;;cod_37419;True;;-34,5133482;-58,4669836
1262306;COL 9/2 M - PHILCO 120 120W _ B;Av. Siempre Viva 5149;20/3/2024;25017;1440218;377;214;9505;24737;;;cod_37423;True;;-34,5462112;-58,4690713
1262308;COL 9/2 M - PHILCO 120 120W _ B;Sarmiento 1422;20/3/2024;25017;1440220;377;214;9505;24737;;;cod_37425;True;;-34,5366842;-58,4988394
1262310;COL 9/2 M - PHILCO 120 120W _ B;Roca 9022;20/3/2024;25017;1440222;377;214;9505;24737;;;cod_37427;True;;-34,507325;-58,487768
1262312;COL 9/2 M - PHILCO 120 120W _ B;Moreno 3901;20/3/2024;25017;1440224;377;214;9505;24737;;;cod_37429;True;;-34,511704;-58,4823237
1262314;COL 9/2 M - PHILCO 120 120W _ B;Echeverría 708;20/3/2024;25017;1440226;377;214;9505;24737;;;cod_37431;True;;-34,5294864;-58,4870571
1262318;COL 9/2 M - PHILCO 120 120W _ B;Alberdi 2394;20/3/2024;25017;1440230;377;214;9505;24737;;;cod_37435;True;;-34,4977841;-58,4842818
1262320;COL 9/2 M - PHILCO 120 120W _ B;Calle Falsa 4124;20/3/2024;25017;1440232;377;214;9505;24737;;;cod_37437;True;;-34,4902038;-58,4931826
1262322;COL 9/2 M - PHILCO 120 120W _ B;Güemes 4325;20/3/2024;25017;1440234;377;214;9505;24737;;;cod_37439;True;;-34,5062092;-58,4787744
1262326;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 6784;20/3/2024;25017;1440238;377;214;9505;24737;;;cod_37443;True;;-34,4936935;-58,493747
1262328;COL 9/2 M - PHILCO 120 120W _ B;Sarmiento 4044;20/3/2024;25017;1440240;377;214;9505;24737;;;cod_37445;True;;-34,5238441;-58,4857682
1262330;COL 9/2 M - PHILCO 120 120W _ B;Alvear 9379;20/3/2024;25017;1440242;377;214;9505;24737;;;cod_37447;True;;-34,517408;-58,4674763
1262332;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 2004;20/3/2024;25017;1440244;377;214;9505;24737;;;cod_37449;True;;-34,5091012;-58,5195773
1262338;COL 9/2 M - PHILCO 120 120W _ B;Moreno 4986;20/3/2024;25017;1440250;377;214;9505;24737;;;cod_37455;True;;-34,5441393;-58,4667836
1262342;COL 9/2 M - PHILCO 120 120W _ B;Roca 2886;20/3/2024;25017;1440254;377;214;9505;24737;;;cod_37459;True;;-34,5467972;-58,5040399
1262346;COL 9/2 M - PHILCO 120 120W _ B;25 de Mayo 8984;20/3/2024;25017;1440258;377;214;9505;24737;;;cod_37463;True;;-34,5336181;-58,4893173
1262348;COL 9/2 M - PHILCO 120 120W _ B;Mitre 447;20/3/2024;25017;1440260;377;214;9505;24737;;;cod_37465;True;;-34,5297077;-58,4665737
1262350;COL 9/2 M - PHILCO 120 120W _ B;Independencia 7977;20/3/2024;25017;1440262;377;214;9505;24737;;;cod_37467;True;;-34,4957096;-58,4868552
1262352;COL 9/2 M - PHILCO 120 120W _ B;Lavalle 6407;20/3/2024;25017;1440264;377;214;9505;24737;;;cod_37469;True;;-34,5086007;-58,4878364
1262354;COL 9/2 M - PHILCO 120 120W _ B;Mitre 1555;20/3/2024;25017;1440266;377;214;9505;24737;;;cod_37471;True;;-34,5046728;-58,5015989
1262356;COL 9/2 M - PHILCO 120 120W _ B;Alvear 9117;20/3/2024;25017;1440268;377;214;9505;24737;;;cod_37473;True;;-34,5116096;-58,4724833
1262362;COL 9/2 M - PHILCO 120 120W _ B;San Martín 7891;20/3/2024;25017;1440274;377;214;9505;24737;;;cod_37479;True;;-34,523916;-58,4756499
1262366;COL 9/2 M - PHILCO 120 120W _ B;25 de Mayo 5667;20/3/2024;25017;1440278;377;214;9505;24737;;;cod_37483;True;;-34,5197854;-58,4636062
1262368;COL 9/2 M - PHILCO 120 120W _ B;Las Heras 8121;20/3/2024;25017;1440280;377;214;9505;24737;;;cod_37485;True;;-34,5148631;-58,4661263
1262376;COL 9/2 M - PHILCO 120 120W _ B;Independencia 1915;20/3/2024;25017;1440288;377;214;9505;24737;;;cod_37493;True;;-34,5323885;-58,4618037
1262380;COL 9/2 M - PHILCO 120 120W _ B;Belgrano 1290;20/3/2024;25017;1440292;377;214;9505;24737;;;cod_37497;True;;-34,5034284;-58,4724807
1262381;COL 9/2 M - PHILCO 120 120W _ B;Echeverría 7238;20/3/2024;25017;1440293;377;214;9505;24737;;;cod_37498;True;;-34,546923;-58,4789501
1262383;COL 9/2 M - PHILCO 120 120W _ B;Lavalle 7510;20/3/2024;25017;1440295;377;214;9505;24737;;;cod_37500;True;;-34,5030492;-58,510575
1262435;COL 9/2 M - PHILCO 120 120W _ B;Castelli 9498;20/3/2024;25017;1440347;377;214;9505;24737;;;cod_37552;True;;-34,5065544;-58,4894858
1262450;COL 9/2 M - PHILCO 120 120W _ B;Av. Siempre Viva 3928;20/3/2024;25017;1440362;377;214;9505;24737;;;cod_37567;True;;-34,5376651;-58,5048429
1262452;COL 9/2 M - PHILCO 120 120W _ B;Moreno 9474;20/3/2024;25017;1440364;377;214;9505;24737;;;cod_37569;True;;-34,5497896;-58,5159557
1262454;COL 9/2 M - PHILCO 120 120W _ B;Lavalle 1977;20/3/2024;25017;1440366;377;214;9505;24737;;;cod_37571;True;;-34,5280253;-58,5197637
1262456;COL 9/2 M - PHILCO 120 120W _ B;Mitre 8727;20/3/2024;25017;1440368;377;214;9505;24737;;;cod_37573;True;;-34,4967531;-58,5006322
1262458;COL 9/2 M - PHILCO 120 120W _ B;Alvear 1222;20/3/2024;25017;1440370;377;214;9505;24737;;;cod_37575;True;;-34,5099106;-58,4862842
1262611;COL 9/2 M - PHILCO 120 120W _ B;9 de Julio 949;20/3/2024;25017;1440523;377;214;9505;24737;;;cod_37728;True;;-34,4988773;-58,4696775
1262615;COL 9/2 M - PHILCO 120 120W _ B;Brown 3071;20/3/2024;25017;1440527;377;214;9505;24737;;;cod_37732;True;;-34,5172171;-58,4603901
1262619;COL 9/2 M - PHILCO 120 120W _ B;Lavalle 1496;20/3/2024;25017;1440531;377;214;9505;24737;;;cod_37736;True;;-34,5040389;-58,5118153
1262623;COL 9/2 M - PHILCO 120 120W _ B;Urquiza 8022;20/3/2024;25017;1440535;377;214;9505;24737;;;cod_37740;True;;-34,502287;-58,5024175
1262625;COL 9/2 M - PHILCO 120 120W _ B;Independencia 4516;20/3/2024;25017;1440537;377;214;9505;24737;;;cod_37742;True;;-34,5086354;-58,4762014
1262689;COL 9/2 M - PHILCO 120 120W _ B;Roca 6154;20/3/2024;25017;1440601;377;214;9505;24737;;;cod_37806;True;;-34,5221023;-58,5115882
1262691;COL 9/2 M - PHILCO 120 120W _ B;Lavalle 5400;20/3/2024;25017;1440603;377;214;9505;24737;;;cod_37808;True;;-34,5251881;-58,5165623
1262693;COL 9/2 M - PHILCO 120 120W _ B;San Martín 609;20/3/2024;25017;1440605;377;214;9505;24737;;;cod_37810;True;;-34,5350684;-58,4892718
1262695;COL 9/2 M - PHILCO 120 120W _ B;Echeverría 6002;20/3/2024;25017;1440607;377;214;9505;24737;;;cod_37812;True;;-34,5445573;-58,5065611
1262697;COL 9/2 M - PHILCO 120 120W _ B;Lavalle 8397;20/3/2024;25017;1440609;377;214;9505;24737;;;cod_37814;True;;-34,514299;-58,4738543
1262699;COL 9/2 M - PHILCO 120 120W _ B;San Lorenzo 5689;20/3/2024;25017;1440611;377;214;9505;24737;;;cod_37816;True;;-34,508956;-58,4820313
1262703;COL 9/2 M - PHILCO 120 120W _ B;San Lorenzo 4493;20/3/2024;25017;1440615;377;214;9505;24737;;;cod_37820;True;;-34,5028558;-58,504524
1262705;COL 9/2 M - PHILCO 120 120W _ B;Alvear 4511;20/3/2024;25017;1440617;377;214;9505;24737;;;cod_37822;True;;-34,5067239;-58,5037033
1262707;COL 9/2 M - PHILCO 120 120W _ B;Las Heras 1576;20/3/2024;25017;1440619;377;214;9505;24737;;;cod_37824;True;;-34,5061293;-58,4948787
1262709;COL 9/2 M - PHILCO 120 120W _ B;Alvear 9015;20/3/2024;25017;1440621;377;214;9505;24737;;;cod_37826;True;;-34,5325072;-58,5093246
1262711;COL 9/2 M - PHILCO 120 120W _ B;Moreno 7858;20/3/2024;25017;1440623;377;214;9505;24737;;;cod_37828;True;;-34,5006264;-58,5054517
1262715;COL 9/2 M - PHILCO 120 120W _ B;25 de Mayo 3854;20/3/2024;25017;1440627;377;214;9505;24737;;;cod_37832;True;;-34,4949741;-58,5185951
1262721;COL 9/2 M - PHILCO 120 120W _ B;Moreno 3114;20/3/2024;25017;1440633;377;214;9505;24737;;;cod_37838;True;;-34,5094449;-58,4728621
1262727;COL 9/2 M - PHILCO 120 120W _ B;Las Heras 9112;20/3/2024;25017;1440639;377;214;9505;24737;;;cod_37844;True;;-34,5189518;-58,5126045
1262729;COL 9/2 M - PHILCO 120 120W _ B;San Lorenzo 4374;20/3/2024;25017;1440641;377;214;9505;24737;;;cod_37846;True;;-34,5264454;-58,5115652
1262731;COL 9/2 M - PHILCO 120 120W _ B;Roca 4204;20/3/2024;25017;1440643;377;214;9505;24737;;;cod_37848;True;;-34,5086928;-58,4960235
1262733;COL 9/2 M - PHILCO 120 120W _ B;Mitre 9142;20/3/2024;25017;1440645;377;214;9505;24737;;;cod_37850;True;;-34,4922529;-58,4845421
1262735;COL 9/2 M - PHILCO 120 120W _ B;Echeverría 4284;20/3/2024;25017;1440647;377;214;9505;24737;;;cod_37852;True;;-34,536562;-58,4776524
1262737;COL 9/2 M - PHILCO 120 120W _ B;Calle Falsa 3775;20/3/2024;25017;1440649;377;214;9505;24737;;;cod_37854;True;;-34,4922357;-58,4664581
1262740;COL 9/2 M - PHILCO 120 120W _ B;Roca 8912;20/3/2024;25017;1440652;377;214;9505;24737;;;cod_37857;True;;-34,542024;-58,4655585
1262742;COL 9/2 M - PHILCO 120 120W _ B;Sarmiento 4878;20/3/2024;25017;1440654;377;214;9505;24737;;;cod_37859;True;;-34,5357108;-58,4894111
1262744;COL 9/2 M - PHILCO 120 120W _ B;San Lorenzo 5453;20/3/2024;25017;1440656;377;214;9505;24737;;;cod_37861;True;;-34,5390786;-58,4886601
1262746;COL 9/2 M - PHILCO 120 120W _ B;Independencia 9483;20/3/2024;25017;1440658;377;214;9505;24737;;;cod_37863;True;;-34,5042391;-58,4931647
1262748;COL 9/2 M - PHILCO 120 120W _ B;Alvear 9432;20/3/2024;25017;1440660;377;214;9505;24737;;;cod_37865;True;;-34,5264706;-58,4733379
1262750;COL 9/2 M - PHILCO 120 120W _ B;Las Heras 4358;20/3/2024;25017;1440662;377;214;9505;24737;;;cod_37867;True;;-34,4964146;-58,5193243
1262752;COL 9/2 M - PHILCO 120 120W _ B;Independencia 838;20/3/2024;25017;1440664;377;214;9505;24737;;;cod_37869;True;;-34,5315531;-58,465485
1262754;COL 9/2 M - PHILCO 120 120W _ B;Urquiza 9865;20/3/2024;25017;1440666;377;214;9505;24737;;;cod_37871;True;;-34,5148795;-58,5012601
1262760;COL 9/2 M - PHILCO 120 120W _ B;Av. Siempre Viva 9087;20/3/2024;25017;1440672;377;214;9505;24737;;;cod_37877;True;;-34,5448412;-58,4692217
1262910;COL 9/2 M - PHILCO 120 120W _ B;Calle Falsa 3958;20/3/2024;25017;1440822;377;214;9505;24737;;;cod_38027;True;;-34,5236654;-58,4831436
1262912;COL 9/2 M - PHILCO 120 120W _ B;Belgrano 5469;20/3/2024;25017;1440824;377;214;9505;24737;;;cod_38029;True;;-34,5011407;-58,4641822
1262918;COL 9/2 M - PHILCO 120 120W _ B;Libertador 7062;20/3/2024;25017;1440830;377;214;9505;24737;;;cod_38035;True;;-34,5016207;-58,4659301
1262922;COL 9/2 M - PHILCO 120 120W _ B;San Martín 6394;20/3/2024;25017;1440834;377;214;9505;24737;;;cod_38039;True;;-34,5042126;-58,5156284
1262924;COL 9/2 M - PHILCO 120 120W _ B;25 de Mayo 1315;20/3/2024;25017;1440836;377;214;9505;24737;;;cod_38041;True;;-34,5027942;-58,4782813
1262926;COL 9/2 M - PHILCO 120 120W _ B;Alvear 246;20/3/2024;25017;1440838;377;214;9505;24737;;;cod_38043;True;;-34,5214313;-58,5026065
1262930;COL 9/2 M - PHILCO 120 120W _ B;Mitre 2227;20/3/2024;25017;1440842;377;214;9505;24737;;;cod_38047;True;;-34,5291577;-58,4639228
1262932;COL 9/2 M - PHILCO 120 120W _ B;San Lorenzo 4276;20/3/2024;25017;1440844;377;214;9505;24737;;;cod_38049;True;;-34,5415685;-58,5182314
1262934;COL 9/2 M - PHILCO 120 120W _ B;Moreno 3326;20/3/2024;25017;1440846;377;214;9505;24737;;;cod_38051;True;;-34,5241517;-58,5055375
1262938;COL 9/2 M - PHILCO 120 120W _ B;9 de Julio 7029;20/3/2024;25017;1440850;377;214;9505;24737;;;cod_38055;True;;-34,5247391;-58,4913808
1262940;COL 9/2 M - PHILCO 120 120W _ B;Castelli 4516;20/3/2024;25017;1440852;377;214;9505;24737;;;cod_38057;True;;-34,5062602;-58,5076877
1262942;COL 9/2 M - PHILCO 120 120W _ B;Alvear 213;20/3/2024;25017;1440854;377;214;9505;24737;;;cod_38059;True;;-34,4948269;-58,5186946
1262944;COL 9/2 M - PHILCO 120 120W _ B;Güemes 1470;20/3/2024;25017;1440856;377;214;9505;24737;;;cod_38061;True;;-34,4983532;-58,4963148
1262946;COL 9/2 M - PHILCO 120 120W _ B;Libertador 574;20/3/2024;25017;1440858;377;214;9505;24737;;;cod_38063;True;;-34,5310849;-58,4807374
1262948;COL 9/2 M - PHILCO 120 120W _ B;Urquiza 6510;20/3/2024;25017;1440860;377;214;9505;24737;;;cod_38065;True;;-34,5160996;-58,5114711
1262950;COL 9/2 M - PHILCO 120 120W _ B;Roca 1442;20/3/2024;25017;1440862;377;214;9505;24737;;;cod_38067;True;;-34,5445883;-58,4732597
1262952;COL 9/2 M - PHILCO 120 120W _ B;Libertador 5390;20/3/2024;25017;1440864;377;214;9505;24737;;;cod_38069;True;;-34,4999078;-58,500925
1262958;COL 9/2 M - PHILCO 120 120W _ B;San Lorenzo 5083;20/3/2024;25017;1440870;377;214;9505;24737;;;cod_38075;True;;-34,5359879;-58,499276
1262960;COL 9/2 M - PHILCO 120 120W _ B;Moreno 6543;20/3/2024;25017;1440872;377;214;9505;24737;;;cod_38077;True;;-34,4939287;-58,5046079
1262962;COL 9/2 M - PHILCO 120 120W _ B;Av. Siempre Viva 1327;20/3/2024;25017;1440874;377;214;9505;24737;;;cod_38079;True;;-34,5117638;-58,4938134
1262964;COL 9/2 M - PHILCO 120 120W _ B;Calle Falsa 8884;20/3/2024;25017;1440876;377;214;9505;24737;;;cod_38081;True;;-34,540763;-58,4802164
1262970;COL 9/2 M - PHILCO 120 120W _ B;Las Heras 6203;20/3/2024;25017;1440882;377;214;9505;24737;;;cod_38087;True;;-34,5069598;-58,5160356
1262972;COL 9/2 M - PHILCO 120 120W _ B;Alvear 5199;20/3/2024;25017;1440884;377;214;9505;24737;;;cod_38089;True;;-34,5002862;-58,5131229
1262974;COL 9/2 M - PHILCO 120 120W _ B;25 de Mayo 109;20/3/2024;25017;1440886;377;214;9505;24737;;;cod_38091;True;;-34,5067119;-58,5137791
1262976;COL 9/2 M - PHILCO 120 120W _ B;Belgrano 9052;20/3/2024;25017;1440888;377;214;9505;24737;;;cod_38093;True;;-34,4976243;-58,4729243
1262980;COL 9/2 M - PHILCO 120 120W _ B;Maipú 6215;20/3/2024;25017;1440892;377;214;9505;24737;;;cod_38097;True;;-34,5126009;-58,5168356
1262982;COL 9/2 M - PHILCO 120 120W _ B;Lavalle 175;20/3/2024;25017;1440894;377;214;9505;24737;;;cod_38099;True;;-34,5407417;-58,4680366
1262984;COL 9/2 M - PHILCO 120 120W _ B;Castelli 5232;20/3/2024;25017;1440896;377;214;9505;24737;;;cod_38101;True;;-34,5034685;-58,4749657
1262988;COL 9/2 M - PHILCO 120 120W _ B;Independencia 3241;20/3/2024;25017;1440900;377;214;9505;24737;;;cod_38105;True;;-34,5180547;-58,4809696
1262990;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 7064;20/3/2024;25017;1440902;377;214;9505;24737;;;cod_38107;True;;-34,544299;-58,467959
1262992;COL 9/2 M - PHILCO 120 120W _ B;Libertador 9747;20/3/2024;25017;1440904;377;214;9505;24737;;;cod_38109;True;;-34,5011503;-58,4793223
1262996;COL 9/2 M - PHILCO 120 120W _ B;Av. Siempre Viva 3899;20/3/2024;25017;1440908;377;214;9505;24737;;;cod_38113;True;;-34,4964584;-58,4885779
1262998;COL 9/2 M - PHILCO 120 120W _ B;Av. Siempre Viva 895;20/3/2024;25017;1440910;377;214;9505;24737;;;cod_38115;True;;-34,5116698;-58,4735251
1263000;COL 9/2 M - PHILCO 120 120W _ B;Urquiza 8060;20/3/2024;25017;1440912;377;214;9505;24737;;;cod_38117;True;;-34,4916242;-58,4906074
1263002;COL 9/2 M - PHILCO 120 120W _ B;Echeverría 9988;20/3/2024;25017;1440914;377;214;9505;24737;;;cod_38119;True;;-34,5161488;-58,4694943
1263004;COL 9/2 M - PHILCO 120 120W _ B;Roca 4163;20/3/2024;25017;1440916;377;214;9505;24737;;;cod_38121;True;;-34,5106885;-58,5050309
1263072;COL 9/2 M - PHILCO 120 120W _ B;Calle Falsa 1980;20/3/2024;25017;1440984;377;214;9505;24737;;;cod_38189;True;;-34,5186812;-58,4710912
1263074;COL 9/2 M - PHILCO 120 120W _ B;9 de Julio 3040;20/3/2024;25017;1440986;377;214;9505;24737;;;cod_38191;True;;-34,4936428;-58,4973787
1263076;COL 9/2 M - PHILCO 120 120W _ B;Independencia 6930;20/3/2024;25017;1440988;377;214;9505;24737;;;cod_38193;True;;-34,5340467;-58,4897812
1263078;COL 9/2 M - PHILCO 120 120W _ B;Moreno 8160;20/3/2024;25017;1440990;377;214;9505;24737;;;cod_38195;True;;-34,4925432;-58,5066012
1263080;COL 9/2 M - PHILCO 120 120W _ B;Rivadavia 545;20/3/2024;25017;1440992;377;214;9505;24737;;;cod_38197;True;;-34,491511;-58,4770523
1263082;COL 9/2 M - PHILCO 120 120W _ B;Urquiza 3845;20/3/2024;25017;1440994;377;214;9505;24737;;;cod_38199;True;;-34,5428424;-58,4704697
1263084;COL 9/2 M - PHILCO 120 120W _ B;Roca 8069;20/3/2024;25017;1440996;377;214;9505;24737;;;cod_38201;True;;-34,5464878;-58,4674055
1263088;COL 9/2 M - PHILCO 120 120W _ B;Independencia 2459;20/3/2024;25017;1441000;377;214;9505;24737;;;cod_38205;True;;-34,541286;-58,4935728
1263090;COL 9/2 M - PHILCO 120 120W _ B;Brown 1229;20/3/2024;25017;1441002;377;214;9505;24737;;;cod_38207;True;;-34,5039101;-58,5172079
1263094;COL 9/2 M - PHILCO 120 120W _ B;Belgrano 2765;20/3/2024;25017;1441006;377;214;9505;24737;;;cod_38211;True;;-34,5108917;-58,5138784
1263098;COL 9/2 M - PHILCO 120 120W _ B;San Lorenzo 2241;20/3/2024;25017;1441010;377;214;9505;24737;;;cod_38215;True;;-34,5496222;-58,470266
1263100;COL 9/2 M - PHILCO 120 120W _ B;San Martín 7003;20/3/2024;25017;1441012;377;214;9505;24737;;;cod_38217;True;;-34,496608;-58,4643122
1263196;COL 9/2 M - PHILCO 120 120W _ B;Pueyrredón 7492;20/3/2024;25017;1441108;377;214;9505;24737;;;cod_38313;True;;-34,5008073;-58,4630882
1263546;COL 9/2 M - PHILCO 120 120W _ B;Alvear 4402;20/3/2024;25017;1441459;377;214;9505;24737;;;cod_38662;True;;-34,5349254;-58,4935525
